event_date,code,market,status_type,status_value,source,source_url,raw_path,confidence,notes
2026-07-09,041590,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=플래스크; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,043090,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=더테크놀로지; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,043100,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=알파AI; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,043220,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=티에스넥스젠; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,044180,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=KD; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,046070,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=코다코; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,049180,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=셀루메드; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,051360,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=토비스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,052770,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=아이톡시; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,054180,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=메디콕스; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,057050,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=현대홈쇼핑; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSPI"
2026-07-09,058400,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=KNN; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,060240,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=스타코링크; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,064090,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=인크레더블버즈; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,065150,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=대산F&B; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,065420,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=에스아이리소스; 사유=조회공시 신고시한 위반; market_enrichment=market_data_join:KOSDAQ
2026-07-09,065570,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=삼영이엔씨; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,066410,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=버킷스튜디오; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,066790,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=씨씨에스; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,068240,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=다원시스; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,068940,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=셀피글로벌; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,069460,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=대호에이엘; 사유=감사의견거절(발행ELW, 발행ETN 포함); market_enrichment=market_data_join:KOSPI"
2026-07-09,073640,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=테라사이언스; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,074610,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이엔플러스; 사유=기타공익과투자자보호및시장관리상; market_enrichment=market_data_join:KOSPI
2026-07-09,079190,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=케스피온; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,079970,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=투비소프트; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,080720,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=한국유니온제약; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,082660,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=코스나인; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,096610,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=알에프세미; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,099520,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=DGI; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,106080,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=케이이엠텍; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,113810,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=디젠스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,119650,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=KC코트렐; 사유=기타공익과투자자보호및시장관리상; market_enrichment=market_data_join:KOSPI
2026-07-09,121800,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=비덴트; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,123010,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=알엔티엑스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,143210,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=핸즈코퍼레이션; 사유=기타공익과투자자보호및시장관리상; market_enrichment=market_data_join:KOSPI
2026-07-09,145210,KOSPI,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=다이나믹디자인; 사유=기타공익과투자자보호; market_enrichment=market_data_join:KOSPI
2026-07-09,148780,KOSDAQ,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=비큐AI; 유형=종가급변; 공시일=2026-07-08; market_enrichment=market_data_join:KOSDAQ
2026-07-09,175250,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=아이큐어; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,182400,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=엔케이젠바이오텍코리아; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,183490,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=엔지켐생명과학; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,196490,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=디에이테크놀로지; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,210120,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=캔버스엔; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,212310,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=오건에코텍; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,214610,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=롤링스톤; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,215090,KOSDAQ,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=솔디펜스; 유형=종가급변; 공시일=2026-07-08; market_enrichment=market_data_join:KOSDAQ
2026-07-09,217480,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=에스디생명공학; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,222670,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=플럼라인생명과학; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,225430,KOSDAQ,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-09/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=케이엠제약; 지정사유=시가총액 미달; market_enrichment=market_data_join:KOSDAQ
2026-07-09,232530,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이엠티; 사유=사업보고서 미제출
2026-07-09,234920,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=자이글; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,238500,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=솔루믹스; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,241820,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=피씨엘; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,244460,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=올리패스; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,245620,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=EDGC; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,246250,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=에스엘에스바이오; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,246720,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=아스타; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,250930,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=예선테크; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,258050,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=테크트랜스; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,258790,KOSDAQ,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=소프트캠프; 유형=소수지점/계좌; 공시일=2026-07-08; market_enrichment=market_data_join:KOSDAQ
2026-07-09,258830,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=세종메디칼; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,263050,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=유틸렉스; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,265690,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=ACE 러시아MSCI(합성); 사유=투자유의종목(ETF,ETN)"
2026-07-09,266170,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=레드우즈; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,266350,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=팡스카이; 사유=기타 투자자보호
2026-07-09,267080,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=세븐브로이맥주; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,269620,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=시스웍; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,275630,KOSDAQ,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=에스에스알; 유형=소수지점/계좌; 공시일=2026-07-08 | duplicate_source_row=snapshot=market_alert_caution; 종목명=에스에스알; 유형=매매관여과다종목; 공시일=2026-07-08; market_enrichment=market_data_join:KOSDAQ
2026-07-09,276040,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=스코넥; 사유=파산신청(발행 ELW 포함); market_enrichment=market_data_join:KOSDAQ
2026-07-09,277410,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=인산가; 사유=주식의 병합, 분할 등 전자등록 변경, 말소; market_enrichment=market_data_join:KOSDAQ"
2026-07-09,279060,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이노벡스; 사유=코넥스 주권 상장폐지 사유발생
2026-07-09,284620,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=카이노스메드; 사유=투자자 보호; market_enrichment=market_data_join:KOSDAQ
2026-07-09,288330,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=파라택시스코리아; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,291650,KOSDAQ,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=압타머사이언스; 유형=소수지점/계좌; 공시일=2026-07-08 | duplicate_source_row=snapshot=market_alert_caution; 종목명=압타머사이언스; 유형=매매관여과다종목; 공시일=2026-07-08; market_enrichment=market_data_join:KOSDAQ
2026-07-09,294090,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이오플로우; 사유=상장적격성 실질심사 대상(사유발생); market_enrichment=market_data_join:KOSDAQ
2026-07-09,309710,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=아이티켐; 사유=상장폐지 사유발생
2026-07-09,313760,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=캐리; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
2026-07-09,327610,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=펨토바이오메드; 사유=지정자문인 계약해지
2026-07-09,340360,KOSDAQ,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-09/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=다보링크; 유형=종가급변; 공시일=2026-07-08; market_enrichment=market_data_join:KOSDAQ
2026-07-09,340930,KOSDAQ,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-09/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=성원에너텍; 사유=상장폐지 사유발생; market_enrichment=market_data_join:KOSDAQ
