event_date,code,market,status_type,status_value,source,source_url,raw_path,confidence,notes
2026-04-15,457630,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=대신밸런스제16호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-04-16,024830,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=세원물산; 지정사유=주식분산기준미달
2026-04-16,032960,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=동일기연; 지정사유=주식분산기준미달
2026-04-16,138490,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=코오롱ENP; 폐지사유=해산 사유 발생
2026-04-20,106080,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=케이이엠텍; 지정사유=상장폐지사유 발생
2026-04-21,452670,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=상상인제4호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-05-04,152550,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=한국ANKOR유전; 폐지사유=해산 사유 발생
2026-05-07,452980,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=신한제11호스팩; 폐지사유=합병상장예비심사신청서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소
2026-05-08,139050,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=BF랩스; 폐지사유=감사의견 거절(감사범위 제한)
2026-05-08,217620,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=선샤인푸드; 폐지사유=감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성)
2026-05-14,368030,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=창대정밀; 폐지사유=감사의견 한정(감사범위 제한)
2026-05-18,348950,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=제이알글로벌리츠; 지정사유=반기검토의견 의견거절,회생절차개시신청"
2026-05-19,462020,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=에이치엠씨제6호스팩; 폐지사유=상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동사유 미해소
2026-05-19,466910,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=엔에이치스팩30호; 폐지사유=피흡수합병(스팩소멸합병)
2026-05-20,149300,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=아퓨어스; 폐지사유=감사의견 의견거절
2026-06-01,257990,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=나우코스; 폐지사유=타법인의 완전자회사로 편입
2026-06-05,121850,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=코이즈; 지정사유=시가총액 미달
2026-06-05,230980,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=비유테크놀러지; 폐지사유=감사의견 거절(감사범위 제한 및 계속기업 존속능력 불확실성)
2026-06-09,464680,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=KB제27호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-06-10,140910,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,"snapshot=delisted_company; 회사명=에이리츠; 폐지사유=기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2026-06-10,451700,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=엔에이치스팩29호; 폐지사유=피흡수합병(스팩소멸합병)
2026-06-12,204210,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,"snapshot=delisted_company; 회사명=JK리버스톤리츠; 폐지사유=기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정"
2026-06-15,467930,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=IBKS제23호스팩; 지정사유=SPAC 상장예비심사청구서 미제출 등
2026-06-16,036420,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=콘텐트리중앙; 지정사유=회생절차개시신청
2026-06-18,073190,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=듀오백; 지정사유=시가총액 미달
2026-06-18,464440,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=한국제13호스팩; 폐지사유=상장예비심사신청서 미제출 등으로 관리종목으로 지정된 날부터 1개월 이내 동 사유 미해소
2026-06-18,469880,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=하나30호스팩; 지정사유=SPAC 상장예비심사청구서 미제출 등
2026-06-24,079650,UNKNOWN,market_alert,risk,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_risk.xls,high,snapshot=market_alert_risk; 종목명=서산; 공시일=2026-06-23
2026-06-26,001770,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=SHD; 지정사유=시가총액 미달
2026-06-26,069920,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=엑시온그룹; 지정사유=시가총액 미달
2026-06-30,001210,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=금호전기; 공시일=2026-06-29
2026-06-30,002995,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=금호건설우; 공시일=2026-06-29
2026-06-30,008500,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=일정실업; 폐지사유=시가총액 미달
2026-06-30,091590,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=남화토건; 공시일=2026-06-29
2026-06-30,122350,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=삼기; 공시일=2026-06-29
2026-06-30,230360,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=에코마케팅; 폐지사유=타법인의 완전자회사로 편입
2026-06-30,458870,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=씨어스; 공시일=2026-06-29
2026-07-01,002990,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=금호건설; 공시일=2026-06-30
2026-07-01,032685,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,"snapshot=managed_issue; 종목명=소프트센우; 지정사유=종류주식의 거래량 요건 미달,종류주식의 상장주식수 요건 미달"
2026-07-01,032980,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=바이온; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-07-01,064850,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=에프앤가이드; 공시일=2026-06-30
2026-07-01,065170,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=비엘팜텍; 공시일=2026-06-30
2026-07-01,101390,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=아이엠; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-07-01,106520,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=노블엠앤비; 폐지사유=감사의견 거절(계속기업 존속능력 불확실성)
2026-07-01,127120,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=제이에스링크; 공시일=2026-06-30
2026-07-01,227100,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=프로브잇; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-07-01,228340,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=동양파일; 공시일=2026-06-30
2026-07-01,270520,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=앱튼; 공시일=2026-06-30
2026-07-01,373790,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=KIWOOM 미국방어배당성장나스닥; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재)
2026-07-01,397420,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=RISE 국채선물5년추종; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재)
2026-07-01,424460,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=HANARO 글로벌워터MSCI(합성); 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재)
2026-07-01,454180,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=KIWOOM 차이나내수소비TOP CSI; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재)
2026-07-01,489010,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=PLUS 글로벌AI인프라; 지정사유=ETF 신탁원본액 및 순자산총액이 50억원 미만(반기말 현재)
2026-07-03,008290,UNKNOWN,managed_issue,designated,kind,https://kind.krx.co.kr/investwarn/adminissue.do?method=searchAdminIssueList,_report/raw/2026/2026-07-08/kind/status-source-probe/managed_issue.xls,high,snapshot=managed_issue; 종목명=원풍물산; 지정사유=시가총액 미달
2026-07-06,092590,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=럭스피아; 공시일=2026-07-03
2026-07-07,013360,UNKNOWN,market_alert,warning,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_warning.xls,high,snapshot=market_alert_warning; 종목명=일성건설; 공시일=2026-07-06
2026-07-07,222160,UNKNOWN,delisting,delisted,kind,https://kind.krx.co.kr/investwarn/delcompany.do?method=searchDelCompanyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/delisted_company.xls,high,snapshot=delisted_company; 회사명=NPX; 폐지사유=기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정
2026-07-08,000040,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=KR모터스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,000300,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=DH오토넥스; 사유=기타공익과투자자보호및시장관리상
2026-07-08,000890,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=보해양조; 유형=투자경고 지정해제; 공시일=2026-07-07
2026-07-08,001420,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=태원물산; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,001470,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=삼부토건; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,001520,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=동양; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,001525,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=동양우; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,001527,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=동양2우B; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,001570,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=금양; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,001840,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=이화공영; 사유=상장폐지 사유발생
2026-07-08,002210,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=동성제약; 사유=풍문등관련주가및거래량급변
2026-07-08,002410,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=범양건영; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,002680,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=한탑; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,004870,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=티웨이홀딩스; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,005030,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=부산주공; 사유=기타공익과투자자보호및시장관리상
2026-07-08,005110,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=한창; 사유=기타 시장관리상(신주인수권증권 및 증서 제외)(발행ELW, 발행ETN 포함)"
2026-07-08,006380,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=카프로; 사유=기타공익과투자자보호및시장관리상
2026-07-08,006490,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=프리티; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,007720,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=소노스퀘어; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,008600,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=윌비스; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,009310,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=참엔지니어링; 사유=기타공익과투자자보호
2026-07-08,009440,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=KC그린홀딩스; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
2026-07-08,009730,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=이렘; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,0099X0,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=IBKS제25호스팩; 사유=SPAC 합병(예비심사청구대상)
2026-07-08,011000,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=진원생명과학; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,011810,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,snapshot=trading_halt; 종목명=STX; 사유=기타공익과투자자보호및시장관리상
2026-07-08,012170,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=아센디오; 유형=투자경고 지정예고; 공시일=2026-07-07
2026-07-08,012510,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=더존비즈온; 사유=주식의 병합, 분할 등 전자등록 변경, 말소"
2026-07-08,014990,UNKNOWN,market_alert,caution,kind,https://kind.krx.co.kr/investwarn/investattentwarnrisky.do?method=investattentwarnriskyMain,_report/raw/2026/2026-07-08/kind/status-source-probe/market_alert_caution.xls,high,snapshot=market_alert_caution; 종목명=인디에프; 유형=소수지점/계좌; 공시일=2026-07-07
2026-07-08,015020,UNKNOWN,trading_halt,halted,kind,https://kind.krx.co.kr/investwarn/tradinghaltissue.do?method=searchTradingHaltIssueMain,_report/raw/2026/2026-07-08/kind/status-source-probe/trading_halt.xls,medium,"snapshot=trading_halt; 종목명=이스타코; 사유=감사의견거절(발행ELW, 발행ETN 포함)"
