date,code,stock_name,market,target_side,target_weight,rank_in_portfolio,source_signal_state,source_rank_in_date_state,source_roc_pct,source_strategy,source_signal_mode,portfolio_mode,target_mode,order_intent_generated
2025-02-19,460940,피앤에스미캐닉스,KOSDAQ,LONG,0.050000,20,BUY candidate,20,31.2727,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,352770,클리노믹스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,97.7848,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,377030,맥스트,KOSDAQ,LONG,0.050000,2,BUY candidate,2,64.4918,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,025900,동화기업,KOSDAQ,LONG,0.050000,3,BUY candidate,3,56.1091,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,098120,마이크로컨텍솔,KOSDAQ,LONG,0.050000,4,BUY candidate,4,54.5757,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,356860,티엘비,KOSDAQ,LONG,0.050000,5,BUY candidate,5,53.0112,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,438700,버넥트,KOSDAQ,LONG,0.050000,6,BUY candidate,6,48.2659,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,217190,제너셈,KOSDAQ,LONG,0.050000,7,BUY candidate,7,46.8085,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,360070,탑머티리얼,KOSDAQ,LONG,0.050000,8,BUY candidate,8,46.4000,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,388720,유일로보틱스,KOSDAQ,LONG,0.050000,9,BUY candidate,9,45.7923,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,222800,심텍,KOSDAQ,LONG,0.050000,10,BUY candidate,10,42.6056,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,240600,유진테크놀로지,KOSDAQ,LONG,0.050000,11,BUY candidate,11,41.9795,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,432430,와이랩,KOSDAQ,LONG,0.050000,12,BUY candidate,12,41.0367,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,082270,젬백스,KOSDAQ,LONG,0.050000,13,BUY candidate,13,36.8889,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,105550,엣지파운드리,KOSDAQ,LONG,0.050000,14,BUY candidate,14,35.6305,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,177900,쓰리에이로직스,KOSDAQ,LONG,0.050000,15,BUY candidate,15,33.8392,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,464500,아이언디바이스,KOSDAQ,LONG,0.050000,16,BUY candidate,16,32.9161,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,011690,와이투솔루션,KOSPI,LONG,0.050000,17,BUY candidate,17,31.0680,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,340930,유일에너테크,KOSDAQ,LONG,0.050000,18,BUY candidate,18,29.9304,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,253590,네오셈,KOSDAQ,LONG,0.050000,19,BUY candidate,19,29.3825,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-20,089890,코세스,KOSDAQ,LONG,0.050000,20,BUY candidate,20,29.2181,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,352770,클리노믹스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,84.2271,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,065170,비엘팜텍,KOSDAQ,LONG,0.050000,2,BUY candidate,2,65.5251,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,025900,동화기업,KOSDAQ,LONG,0.050000,3,BUY candidate,3,57.9832,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,388720,유일로보틱스,KOSDAQ,LONG,0.050000,4,BUY candidate,4,56.6079,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,438700,버넥트,KOSDAQ,LONG,0.050000,5,BUY candidate,5,54.4304,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,177900,쓰리에이로직스,KOSDAQ,LONG,0.050000,6,BUY candidate,6,50.9494,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,030530,원익홀딩스,KOSDAQ,LONG,0.050000,7,BUY candidate,7,50.6944,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,360070,탑머티리얼,KOSDAQ,LONG,0.050000,8,BUY candidate,8,44.8692,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,277880,티에스아이,KOSDAQ,LONG,0.050000,9,BUY candidate,9,41.5094,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,309960,LB인베스트먼트,KOSDAQ,LONG,0.050000,10,BUY candidate,10,38.5802,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,082270,젬백스,KOSDAQ,LONG,0.050000,11,BUY candidate,11,38.2979,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,240600,유진테크놀로지,KOSDAQ,LONG,0.050000,12,BUY candidate,12,36.0089,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,032940,원익,KOSDAQ,LONG,0.050000,13,BUY candidate,13,35.5588,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,022100,포스코DX,KOSPI,LONG,0.050000,14,BUY candidate,14,35.2669,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,365270,큐라클,KOSDAQ,LONG,0.050000,15,BUY candidate,15,35.0078,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,408900,스튜디오미르,KOSDAQ,LONG,0.050000,16,BUY candidate,16,33.6134,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,241840,에이스토리,KOSDAQ,LONG,0.050000,17,BUY candidate,17,33.3803,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,105550,엣지파운드리,KOSDAQ,LONG,0.050000,18,BUY candidate,18,33.3784,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,217190,제너셈,KOSDAQ,LONG,0.050000,19,BUY candidate,19,32.9700,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-21,377030,맥스트,KOSDAQ,LONG,0.050000,20,BUY candidate,20,31.4763,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,352770,클리노믹스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,166.3158,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,025900,동화기업,KOSDAQ,LONG,0.050000,2,BUY candidate,2,55.4900,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,006660,삼성공조,KOSPI,LONG,0.050000,3,BUY candidate,3,40.8982,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,458650,성우,KOSDAQ,LONG,0.050000,4,BUY candidate,4,37.1359,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,015020,이스타코,KOSPI,LONG,0.050000,5,BUY candidate,5,35.5118,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,388720,유일로보틱스,KOSDAQ,LONG,0.050000,6,BUY candidate,6,35.0000,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,240600,유진테크놀로지,KOSDAQ,LONG,0.050000,7,BUY candidate,7,34.8066,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,277880,티에스아이,KOSDAQ,LONG,0.050000,8,BUY candidate,8,33.8768,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,432470,케이엔에스,KOSDAQ,LONG,0.050000,9,BUY candidate,9,33.5760,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,065170,비엘팜텍,KOSDAQ,LONG,0.050000,10,BUY candidate,10,33.0490,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,010770,평화홀딩스,KOSPI,LONG,0.050000,11,BUY candidate,11,32.3871,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,355150,코스텍시스,KOSDAQ,LONG,0.050000,12,BUY candidate,12,32.0080,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,365270,큐라클,KOSDAQ,LONG,0.050000,13,BUY candidate,13,31.8862,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,022100,포스코DX,KOSPI,LONG,0.050000,14,BUY candidate,14,31.1517,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,001570,금양,KOSPI,LONG,0.050000,15,BUY candidate,15,30.1370,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,241840,에이스토리,KOSDAQ,LONG,0.050000,16,BUY candidate,16,29.9859,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,002710,TCC스틸,KOSPI,LONG,0.050000,17,BUY candidate,17,28.9206,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,356890,싸이버원,KOSDAQ,LONG,0.050000,18,BUY candidate,18,28.1977,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,005850,에스엘,KOSPI,LONG,0.050000,19,BUY candidate,19,27.7064,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-24,446540,메가터치,KOSDAQ,LONG,0.050000,20,BUY candidate,20,26.9350,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,352770,클리노믹스,KOSDAQ,LONG,0.050000,1,BUY candidate,1,100.0000,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,260660,알리코제약,KOSDAQ,LONG,0.050000,2,BUY candidate,2,47.9374,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,025900,동화기업,KOSDAQ,LONG,0.050000,3,BUY candidate,3,47.6591,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,006660,삼성공조,KOSPI,LONG,0.050000,4,BUY candidate,4,46.1847,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,317240,TS트릴리온,KOSDAQ,LONG,0.050000,5,BUY candidate,5,42.8571,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,458650,성우,KOSDAQ,LONG,0.050000,6,BUY candidate,6,40.7385,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,065170,비엘팜텍,KOSDAQ,LONG,0.050000,7,BUY candidate,7,38.6694,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,432470,케이엔에스,KOSDAQ,LONG,0.050000,8,BUY candidate,8,38.0952,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,010770,평화홀딩스,KOSPI,LONG,0.050000,9,BUY candidate,9,37.2497,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,002710,TCC스틸,KOSPI,LONG,0.050000,10,BUY candidate,10,31.6116,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,241840,에이스토리,KOSDAQ,LONG,0.050000,11,BUY candidate,11,30.9623,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,005850,에스엘,KOSPI,LONG,0.050000,12,BUY candidate,12,28.7020,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,015020,이스타코,KOSPI,LONG,0.050000,13,BUY candidate,13,28.5604,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,240600,유진테크놀로지,KOSDAQ,LONG,0.050000,14,BUY candidate,14,28.4091,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,214420,토니모리,KOSPI,LONG,0.050000,15,BUY candidate,15,28.1646,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,037270,YG PLUS,KOSPI,LONG,0.050000,16,BUY candidate,16,27.4038,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,036420,콘텐트리중앙,KOSPI,LONG,0.050000,17,BUY candidate,17,27.2840,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,277880,티에스아이,KOSDAQ,LONG,0.050000,18,BUY candidate,18,26.9439,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,331520,밸로프,KOSDAQ,LONG,0.050000,19,BUY candidate,19,26.5766,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-25,413390,엠오티,KOSDAQ,LONG,0.050000,20,BUY candidate,20,26.5472,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,413390,엠오티,KOSDAQ,LONG,0.050000,1,BUY candidate,1,65.3028,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,317240,TS트릴리온,KOSDAQ,LONG,0.050000,2,BUY candidate,2,58.3333,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,010770,평화홀딩스,KOSPI,LONG,0.050000,3,BUY candidate,3,45.5979,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,352770,클리노믹스,KOSDAQ,LONG,0.050000,4,BUY candidate,4,44.4906,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,260660,알리코제약,KOSDAQ,LONG,0.050000,5,BUY candidate,5,42.2222,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,001570,금양,KOSPI,LONG,0.050000,6,BUY candidate,6,41.3365,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,458650,성우,KOSDAQ,LONG,0.050000,7,BUY candidate,7,38.8242,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,446540,메가터치,KOSDAQ,LONG,0.050000,8,BUY candidate,8,38.3754,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,006660,삼성공조,KOSPI,LONG,0.050000,9,BUY candidate,9,37.6506,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,208640,썸에이지,KOSDAQ,LONG,0.050000,10,BUY candidate,10,33.5849,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,432470,케이엔에스,KOSDAQ,LONG,0.050000,11,BUY candidate,11,32.9806,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,241840,에이스토리,KOSDAQ,LONG,0.050000,12,BUY candidate,12,31.9444,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,005850,에스엘,KOSPI,LONG,0.050000,13,BUY candidate,13,30.7692,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,071200,인피니트헬스케어,KOSDAQ,LONG,0.050000,14,BUY candidate,14,27.6212,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,356890,싸이버원,KOSDAQ,LONG,0.050000,15,BUY candidate,15,26.8678,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,037270,YG PLUS,KOSPI,LONG,0.050000,16,BUY candidate,16,26.3033,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,355150,코스텍시스,KOSDAQ,LONG,0.050000,17,BUY candidate,17,25.8242,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,036420,콘텐트리중앙,KOSPI,LONG,0.050000,18,BUY candidate,18,24.8470,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,042000,카페24,KOSDAQ,LONG,0.050000,19,BUY candidate,19,24.7723,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-26,030530,원익홀딩스,KOSDAQ,LONG,0.050000,20,BUY candidate,20,24.1331,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,413390,엠오티,KOSDAQ,LONG,0.050000,1,BUY candidate,1,63.7417,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,091440,한울소재과학,KOSDAQ,LONG,0.050000,2,BUY candidate,2,55.5154,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,010770,평화홀딩스,KOSPI,LONG,0.050000,3,BUY candidate,3,43.9838,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,355150,코스텍시스,KOSDAQ,LONG,0.050000,4,BUY candidate,4,40.0000,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,001570,금양,KOSPI,LONG,0.050000,5,BUY candidate,5,39.6882,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,260660,알리코제약,KOSDAQ,LONG,0.050000,6,BUY candidate,6,36.0656,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,458650,성우,KOSDAQ,LONG,0.050000,7,BUY candidate,7,35.8209,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,356890,싸이버원,KOSDAQ,LONG,0.050000,8,BUY candidate,8,35.0575,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,006660,삼성공조,KOSPI,LONG,0.050000,9,BUY candidate,9,34.6182,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,221800,유투바이오,KOSDAQ,LONG,0.050000,10,BUY candidate,10,34.3470,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,030530,원익홀딩스,KOSDAQ,LONG,0.050000,11,BUY candidate,11,33.9820,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,226950,올릭스,KOSDAQ,LONG,0.050000,12,BUY candidate,12,31.8343,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,432470,케이엔에스,KOSDAQ,LONG,0.050000,13,BUY candidate,13,30.5357,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,199550,레이저옵텍,KOSDAQ,LONG,0.050000,14,BUY candidate,14,29.9590,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,011500,한농화성,KOSPI,LONG,0.050000,15,BUY candidate,15,28.9507,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,446540,메가터치,KOSDAQ,LONG,0.050000,16,BUY candidate,16,27.7473,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,208640,썸에이지,KOSDAQ,LONG,0.050000,17,BUY candidate,17,26.6917,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,457190,이수스페셜티케미컬,KOSPI,LONG,0.050000,18,BUY candidate,18,26.1352,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,214420,토니모리,KOSPI,LONG,0.050000,19,BUY candidate,19,25.0674,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-27,015020,이스타코,KOSPI,LONG,0.050000,20,BUY candidate,20,24.5421,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,413390,엠오티,KOSDAQ,LONG,0.050000,1,BUY candidate,1,58.0595,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,091440,한울소재과학,KOSDAQ,LONG,0.050000,2,BUY candidate,2,53.4884,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,010770,평화홀딩스,KOSPI,LONG,0.050000,3,BUY candidate,3,46.9667,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,054180,메디콕스,KOSDAQ,LONG,0.050000,4,BUY candidate,4,36.5741,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,226950,올릭스,KOSDAQ,LONG,0.050000,5,BUY candidate,5,36.2688,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,006660,삼성공조,KOSPI,LONG,0.050000,6,BUY candidate,6,34.6154,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,389140,포바이포,KOSDAQ,LONG,0.050000,7,BUY candidate,7,32.7221,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,221800,유투바이오,KOSDAQ,LONG,0.050000,8,BUY candidate,8,32.0652,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,356890,싸이버원,KOSDAQ,LONG,0.050000,9,BUY candidate,9,30.7806,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,065370,위세아이텍,KOSDAQ,LONG,0.050000,10,BUY candidate,10,29.9845,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,446540,메가터치,KOSDAQ,LONG,0.050000,11,BUY candidate,11,28.2967,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,071200,인피니트헬스케어,KOSDAQ,LONG,0.050000,12,BUY candidate,12,27.8281,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,219550,디와이디,KOSDAQ,LONG,0.050000,13,BUY candidate,13,26.7857,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,015020,이스타코,KOSPI,LONG,0.050000,14,BUY candidate,14,26.2028,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,091340,S&K폴리텍,KOSDAQ,LONG,0.050000,15,BUY candidate,15,23.8835,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,420570,제이투케이바이오,KOSDAQ,LONG,0.050000,16,BUY candidate,16,23.8043,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,260660,알리코제약,KOSDAQ,LONG,0.050000,17,BUY candidate,17,23.2747,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,199550,레이저옵텍,KOSDAQ,LONG,0.050000,18,BUY candidate,18,22.7709,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,458650,성우,KOSDAQ,LONG,0.050000,19,BUY candidate,19,21.0317,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-02-28,008830,대동기어,KOSDAQ,LONG,0.050000,20,BUY candidate,20,20.6311,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-03-04,219550,디와이디,KOSDAQ,LONG,0.050000,1,BUY candidate,1,51.9626,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-03-04,091440,한울소재과학,KOSDAQ,LONG,0.050000,2,BUY candidate,2,51.6605,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
2025-03-04,222420,쎄노텍,KOSDAQ,LONG,0.050000,3,BUY candidate,3,48.0797,001-strategy-universe-momentum,paper_signal_candidate_only,long_only,paper_portfolio_target_smoke_only,false
