date,code,stock_name,market,horizon_trading_days,evaluation_status,forward_date,target_side,target_weight,raw_forward_return_pct,weighted_return_contribution_pct,benchmark_label,benchmark_join_status,benchmark_return_pct,excess_return_pct,weighted_excess_return_contribution_pct,source_signal_state,target_mode,pnl_mode,order_intent_generated
2025-03-06,456010,아이씨티케이,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-2.5769,-0.1288,KOSPI,complete,-0.4922,-2.0847,-0.1042,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,199550,레이저옵텍,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-9.3814,-0.4691,KOSPI,complete,-0.4922,-8.8892,-0.4445,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,039610,화성밸브,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,1.3974,0.0699,KOSPI,complete,-0.4922,1.8896,0.0945,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,310210,보로노이,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,1.8480,0.0924,KOSPI,complete,-0.4922,2.3402,0.1170,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,408900,스튜디오미르,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-3.3810,-0.1691,KOSPI,complete,-0.4922,-2.8888,-0.1444,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,476080,M83,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-4.7668,-0.2383,KOSPI,complete,-0.4922,-4.2746,-0.2137,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,065170,비엘팜텍,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-8.7710,-0.4386,KOSPI,complete,-0.4922,-8.2788,-0.4139,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,071090,하이스틸,KOSPI,1,complete,2025-03-07,LONG,0.050000,11.9845,0.5992,KOSPI,complete,-0.4922,12.4767,0.6238,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,047810,한국항공우주,KOSPI,1,complete,2025-03-07,LONG,0.050000,4.3194,0.2160,KOSPI,complete,-0.4922,4.8116,0.2406,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,024740,한일단조,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-5.0000,-0.2500,KOSPI,complete,-0.4922,-4.5078,-0.2254,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-06,260970,에스앤디,KOSDAQ,1,complete,2025-03-07,LONG,0.050000,-2.4965,-0.1248,KOSPI,complete,-0.4922,-2.0043,-0.1002,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,008970,동양철관,KOSPI,1,complete,2025-03-10,LONG,0.050000,-1.0934,-0.0547,KOSPI,complete,0.2696,-1.3630,-0.0682,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,092790,넥스틸,KOSPI,1,complete,2025-03-10,LONG,0.050000,2.3750,0.1188,KOSPI,complete,0.2696,2.1054,0.1053,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,071090,하이스틸,KOSPI,1,complete,2025-03-10,LONG,0.050000,0.1151,0.0058,KOSPI,complete,0.2696,-0.1545,-0.0077,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,097230,HJ중공업,KOSPI,1,complete,2025-03-10,LONG,0.050000,0.5682,0.0284,KOSPI,complete,0.2696,0.2986,0.0149,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,005010,휴스틸,KOSPI,1,complete,2025-03-10,LONG,0.050000,1.6129,0.0806,KOSPI,complete,0.2696,1.3433,0.0672,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,039610,화성밸브,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,-0.7752,-0.0388,KOSPI,complete,0.2696,-1.0448,-0.0522,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,035200,프럼파스트,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,17.6720,0.8836,KOSPI,complete,0.2696,17.4024,0.8701,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,456010,아이씨티케이,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,3.9249,0.1962,KOSPI,complete,0.2696,3.6553,0.1828,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,129920,대성하이텍,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,6.4118,0.3206,KOSPI,complete,0.2696,6.1422,0.3071,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,408900,스튜디오미르,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,3.0956,0.1548,KOSPI,complete,0.2696,2.8260,0.1413,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,005710,대원산업,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,-0.7905,-0.0395,KOSPI,complete,0.2696,-1.0601,-0.0530,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,310210,보로노이,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,-4.6371,-0.2319,KOSPI,complete,0.2696,-4.9067,-0.2453,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,290690,소룩스,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,-1.6181,-0.0809,KOSPI,complete,0.2696,-1.8877,-0.0944,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,058430,포스코스틸리온,KOSPI,1,complete,2025-03-10,LONG,0.050000,-1.4862,-0.0743,KOSPI,complete,0.2696,-1.7558,-0.0878,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,476080,M83,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,1.9042,0.0952,KOSPI,complete,0.2696,1.6346,0.0817,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,047810,한국항공우주,KOSPI,1,complete,2025-03-10,LONG,0.050000,5.1443,0.2572,KOSPI,complete,0.2696,4.8747,0.2437,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,484870,엠앤씨솔루션,KOSPI,1,complete,2025-03-10,LONG,0.050000,4.0892,0.2045,KOSPI,complete,0.2696,3.8196,0.1910,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,003570,SNT다이내믹스,KOSPI,1,complete,2025-03-10,LONG,0.050000,1.5299,0.0765,KOSPI,complete,0.2696,1.2603,0.0630,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,306200,세아제강,KOSPI,1,complete,2025-03-10,LONG,0.050000,0.2569,0.0128,KOSPI,complete,0.2696,-0.0127,-0.0006,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-07,024740,한일단조,KOSDAQ,1,complete,2025-03-10,LONG,0.050000,-3.2389,-0.1619,KOSPI,complete,0.2696,-3.5085,-0.1754,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,196300,애니젠,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,1.8519,0.0926,KOSPI,complete,-1.2757,3.1276,0.1564,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,079970,투비소프트,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,-11.9870,-0.5994,KOSPI,complete,-1.2757,-10.7113,-0.5356,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,008970,동양철관,KOSPI,1,complete,2025-03-11,LONG,0.050000,-5.4271,-0.2714,KOSPI,complete,-1.2757,-4.1514,-0.2076,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,071090,하이스틸,KOSPI,1,complete,2025-03-11,LONG,0.050000,-5.5172,-0.2759,KOSPI,complete,-1.2757,-4.2415,-0.2121,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,092790,넥스틸,KOSPI,1,complete,2025-03-11,LONG,0.050000,3.9072,0.1954,KOSPI,complete,-1.2757,5.1829,0.2591,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,129920,대성하이텍,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,0.1159,0.0058,KOSPI,complete,-1.2757,1.3916,0.0696,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,097230,HJ중공업,KOSPI,1,complete,2025-03-11,LONG,0.050000,-3.3898,-0.1695,KOSPI,complete,-1.2757,-2.1141,-0.1057,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,456010,아이씨티케이,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,-6.2397,-0.3120,KOSPI,complete,-1.2757,-4.9640,-0.2482,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,035200,프럼파스트,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,-4.1367,-0.2068,KOSPI,complete,-1.2757,-2.8610,-0.1431,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,048470,대동스틸,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,0.1107,0.0055,KOSPI,complete,-1.2757,1.3864,0.0693,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,039610,화성밸브,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,0.2604,0.0130,KOSPI,complete,-1.2757,1.5361,0.0768,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,047810,한국항공우주,KOSPI,1,complete,2025-03-11,LONG,0.050000,1.4320,0.0716,KOSPI,complete,-1.2757,2.7077,0.1354,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,272210,한화시스템,KOSPI,1,complete,2025-03-11,LONG,0.050000,-4.1614,-0.2081,KOSPI,complete,-1.2757,-2.8857,-0.1443,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,484870,엠앤씨솔루션,KOSPI,1,complete,2025-03-11,LONG,0.050000,2.5000,0.1250,KOSPI,complete,-1.2757,3.7757,0.1888,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,466100,클로봇,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,13.9306,0.6965,KOSPI,complete,-1.2757,15.2063,0.7603,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,000880,한화,KOSPI,1,complete,2025-03-11,LONG,0.050000,-2.4857,-0.1243,KOSPI,complete,-1.2757,-1.2100,-0.0605,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,005010,휴스틸,KOSPI,1,complete,2025-03-11,LONG,0.050000,0.0000,0.0000,KOSPI,complete,-1.2757,1.2757,0.0638,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,003570,SNT다이내믹스,KOSPI,1,complete,2025-03-11,LONG,0.050000,-1.5068,-0.0753,KOSPI,complete,-1.2757,-0.2311,-0.0116,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,102940,코오롱생명과학,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,4.4978,0.2249,KOSPI,complete,-1.2757,5.7735,0.2887,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-10,005710,대원산업,KOSDAQ,1,complete,2025-03-11,LONG,0.050000,-1.0624,-0.0531,KOSPI,complete,-1.2757,0.2133,0.0107,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,196300,애니젠,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-2.7706,-0.1385,KOSPI,complete,1.4667,-4.2373,-0.2119,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,067080,대화제약,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,0.0000,0.0000,KOSPI,complete,1.4667,-1.4667,-0.0733,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,025320,시노펙스,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,3.7681,0.1884,KOSPI,complete,1.4667,2.3014,0.1151,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,053350,이니텍,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-2.6866,-0.1343,KOSPI,complete,1.4667,-4.1533,-0.2077,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,466100,클로봇,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-1.8182,-0.0909,KOSPI,complete,1.4667,-3.2849,-0.1642,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,456010,아이씨티케이,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,10.1576,0.5079,KOSPI,complete,1.4667,8.6909,0.4345,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,035200,프럼파스트,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-1.3133,-0.0657,KOSPI,complete,1.4667,-2.7800,-0.1390,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,048470,대동스틸,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-6.7478,-0.3374,KOSPI,complete,1.4667,-8.2145,-0.4107,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,079970,투비소프트,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,3.9264,0.1963,KOSPI,complete,1.4667,2.4597,0.1230,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,039610,화성밸브,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-4.7619,-0.2381,KOSPI,complete,1.4667,-6.2286,-0.3114,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,008970,동양철관,KOSPI,1,complete,2025-03-12,LONG,0.050000,-4.4633,-0.2232,KOSPI,complete,1.4667,-5.9300,-0.2965,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,071090,하이스틸,KOSPI,1,complete,2025-03-12,LONG,0.050000,-1.3382,-0.0669,KOSPI,complete,1.4667,-2.8049,-0.1402,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,078140,대봉엘에스,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-3.4788,-0.1739,KOSPI,complete,1.4667,-4.9455,-0.2473,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,068050,팬엔터테인먼트,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-1.4993,-0.0750,KOSPI,complete,1.4667,-2.9660,-0.1483,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,452450,피아이이,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,2.2843,0.1142,KOSPI,complete,1.4667,0.8176,0.0409,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,302430,이노메트리,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,1.4911,0.0746,KOSPI,complete,1.4667,0.0244,0.0012,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,084110,휴온스글로벌,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,13.2371,0.6619,KOSPI,complete,1.4667,11.7704,0.5885,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,251370,와이엠티,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,-6.2500,-0.3125,KOSPI,complete,1.4667,-7.7167,-0.3858,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,117730,티로보틱스,KOSDAQ,1,complete,2025-03-12,LONG,0.050000,17.4718,0.8736,KOSPI,complete,1.4667,16.0051,0.8003,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-11,047810,한국항공우주,KOSPI,1,complete,2025-03-12,LONG,0.050000,-3.5294,-0.1765,KOSPI,complete,1.4667,-4.9961,-0.2498,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,012170,아센디오,KOSPI,1,complete,2025-03-13,LONG,0.050000,3.5055,0.1753,KOSPI,complete,-0.0458,3.5513,0.1776,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,196300,애니젠,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-6.2333,-0.3117,KOSPI,complete,-0.0458,-6.1875,-0.3094,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,117730,티로보틱스,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-3.3585,-0.1679,KOSPI,complete,-0.0458,-3.3127,-0.1656,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,387570,파인메딕스,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,1.5741,0.0787,KOSPI,complete,-0.0458,1.6199,0.0810,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,010130,고려아연,KOSPI,1,complete,2025-03-13,LONG,0.050000,-10.3286,-0.5164,KOSPI,complete,-0.0458,-10.2828,-0.5141,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,067080,대화제약,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-5.4071,-0.2704,KOSPI,complete,-0.0458,-5.3613,-0.2681,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,025320,시노펙스,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-0.1397,-0.0070,KOSPI,complete,-0.0458,-0.0939,-0.0047,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,079970,투비소프트,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-9.0909,-0.4545,KOSPI,complete,-0.0458,-9.0451,-0.4523,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,084110,휴온스글로벌,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-6.1637,-0.3082,KOSPI,complete,-0.0458,-6.1179,-0.3059,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,053350,이니텍,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,1.6871,0.0844,KOSPI,complete,-0.0458,1.7329,0.0866,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,432720,퀄리타스반도체,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-5.0000,-0.2500,KOSPI,complete,-0.0458,-4.9542,-0.2477,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,035200,프럼파스트,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-2.0913,-0.1046,KOSPI,complete,-0.0458,-2.0455,-0.1023,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,302430,이노메트리,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-3.3301,-0.1665,KOSPI,complete,-0.0458,-3.2843,-0.1642,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,452450,피아이이,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-5.9553,-0.2978,KOSPI,complete,-0.0458,-5.9095,-0.2955,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,043220,티에스넥스젠,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-3.6885,-0.1844,KOSPI,complete,-0.0458,-3.6427,-0.1821,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,402490,그린리소스,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-7.0801,-0.3540,KOSPI,complete,-0.0458,-7.0343,-0.3517,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,022100,포스코DX,KOSPI,1,complete,2025-03-13,LONG,0.050000,3.9007,0.1950,KOSPI,complete,-0.0458,3.9465,0.1973,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,371950,풍원정밀,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-0.6881,-0.0344,KOSPI,complete,-0.0458,-0.6423,-0.0321,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,068050,팬엔터테인먼트,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,4.4140,0.2207,KOSPI,complete,-0.0458,4.4598,0.2230,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-12,005710,대원산업,KOSDAQ,1,complete,2025-03-13,LONG,0.050000,-1.8667,-0.0933,KOSPI,complete,-0.0458,-1.8209,-0.0910,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,196300,애니젠,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-3.1339,-0.1567,KOSPI,complete,-0.2829,-2.8510,-0.1426,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,117730,티로보틱스,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,11.9858,0.5993,KOSPI,complete,-0.2829,12.2687,0.6134,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,025320,시노펙스,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-3.7762,-0.1888,KOSPI,complete,-0.2829,-3.4933,-0.1747,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,387570,파인메딕스,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,1.1851,0.0593,KOSPI,complete,-0.2829,1.4680,0.0734,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,067080,대화제약,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-0.4707,-0.0235,KOSPI,complete,-0.2829,-0.1878,-0.0094,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,060230,소니드,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-4.0897,-0.2045,KOSPI,complete,-0.2829,-3.8068,-0.1903,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,432720,퀄리타스반도체,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,0.9180,0.0459,KOSPI,complete,-0.2829,1.2009,0.0600,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,012170,아센디오,KOSPI,1,complete,2025-03-14,LONG,0.050000,2.6738,0.1337,KOSPI,complete,-0.2829,2.9567,0.1478,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,084110,휴온스글로벌,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-1.4723,-0.0736,KOSPI,complete,-0.2829,-1.1894,-0.0595,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,010130,고려아연,KOSPI,1,complete,2025-03-14,LONG,0.050000,-4.3979,-0.2199,KOSPI,complete,-0.2829,-4.1150,-0.2058,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,352480,씨앤씨인터내셔널,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-1.8038,-0.0902,KOSPI,complete,-0.2829,-1.5209,-0.0760,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,053350,이니텍,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-4.9774,-0.2489,KOSPI,complete,-0.2829,-4.6945,-0.2347,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,068050,팬엔터테인먼트,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,14.5773,0.7289,KOSPI,complete,-0.2829,14.8602,0.7430,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,302430,이노메트리,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-0.7092,-0.0355,KOSPI,complete,-0.2829,-0.4263,-0.0213,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,089010,켐트로닉스,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,0.9756,0.0488,KOSPI,complete,-0.2829,1.2585,0.0629,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,368770,파이버프로,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-3.7713,-0.1886,KOSPI,complete,-0.2829,-3.4884,-0.1744,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,166090,하나머티리얼즈,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,6.6768,0.3338,KOSPI,complete,-0.2829,6.9597,0.3480,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,062970,한국첨단소재,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-1.8779,-0.0939,KOSPI,complete,-0.2829,-1.5950,-0.0798,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,078140,대봉엘에스,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-1.6295,-0.0815,KOSPI,complete,-0.2829,-1.3466,-0.0673,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
2025-03-13,043220,티에스넥스젠,KOSDAQ,1,complete,2025-03-14,LONG,0.050000,-4.6809,-0.2340,KOSPI,complete,-0.2829,-4.3980,-0.2199,BUY candidate,paper_portfolio_target_smoke_only,paper_backtest_pnl_smoke_only,false
