code,name,market,security_type,status,reason
246690,TS인베스트먼트,KOSDAQ,보통주,include,eligible_current_snapshot
246710,티앤알바이오팹,KOSDAQ,보통주,include,eligible_current_snapshot
246960,SCL사이언스,KOSDAQ,보통주,include,eligible_current_snapshot
247540,에코프로비엠,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
247660,나노씨엠에스,KOSDAQ,보통주,include,eligible_current_snapshot
248070,솔루엠,KOSPI,보통주,include,eligible_current_snapshot
248170,샘표식품,KOSPI,보통주,include,eligible_current_snapshot
249420,일동제약,KOSPI,보통주,include,eligible_current_snapshot
250000,보라티알,KOSDAQ,보통주,include,eligible_current_snapshot
250060,모비스,KOSDAQ,보통주,include,eligible_current_snapshot
250930,예선테크,KOSDAQ,보통주,include,eligible_current_snapshot
251120,바이오에프디엔씨,KOSDAQ,보통주,include,eligible_current_snapshot
251270,넷마블,KOSPI,보통주,include,eligible_current_snapshot
251370,와이엠티,KOSDAQ,보통주,include,eligible_current_snapshot
251630,브이원텍,KOSDAQ,보통주,include,eligible_current_snapshot
251970,펌텍코리아,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
252500,세화피앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
252990,샘씨엔에스,KOSDAQ,보통주,include,eligible_current_snapshot
253450,스튜디오드래곤,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
253590,네오셈,KOSDAQ,보통주,include,eligible_current_snapshot
253840,수젠텍,KOSDAQ,보통주,include,eligible_current_snapshot
254120,자비스,KOSDAQ,보통주,include,eligible_current_snapshot
254490,미래반도체,KOSDAQ,보통주,include,eligible_current_snapshot
255220,SG,KOSDAQ,보통주,include,eligible_current_snapshot
255440,야스,KOSDAQ,보통주,include,eligible_current_snapshot
256150,한독크린텍,KOSDAQ,보통주,include,eligible_current_snapshot
256630,포인트엔지니어링,KOSDAQ,보통주,include,eligible_current_snapshot
256840,한국비엔씨,KOSDAQ,보통주,include,eligible_current_snapshot
256940,킵스파마,KOSDAQ,보통주,include,eligible_current_snapshot
257370,피엔티엠에스,KOSDAQ,보통주,include,eligible_current_snapshot
257720,실리콘투,KOSDAQ,보통주,include,eligible_current_snapshot
258610,케일럼,KOSDAQ,보통주,include,eligible_current_snapshot
258790,소프트캠프,KOSDAQ,보통주,include,eligible_current_snapshot
259630,엠플러스,KOSDAQ,보통주,include,eligible_current_snapshot
259960,크래프톤,KOSPI,보통주,include,eligible_current_snapshot
260660,알리코제약,KOSDAQ,보통주,include,eligible_current_snapshot
260930,씨티케이,KOSDAQ,보통주,include,eligible_current_snapshot
260970,에스앤디,KOSDAQ,보통주,include,eligible_current_snapshot
261200,덴티스,KOSDAQ,보통주,include,eligible_current_snapshot
261520,이지스,KOSDAQ,보통주,include,eligible_current_snapshot
261780,아리바이오랩,KOSDAQ,보통주,include,eligible_current_snapshot
262260,에이프로,KOSDAQ,보통주,include,eligible_current_snapshot
262840,아이퀘스트,KOSDAQ,보통주,include,eligible_current_snapshot
263020,디케이앤디,KOSDAQ,보통주,include,eligible_current_snapshot
263600,덕우전자,KOSDAQ,보통주,include,eligible_current_snapshot
263690,디알젬,KOSDAQ,보통주,include,eligible_current_snapshot
263700,케어랩스,KOSDAQ,보통주,include,eligible_current_snapshot
263720,디앤씨미디어,KOSDAQ,보통주,include,eligible_current_snapshot
263750,펄어비스,KOSDAQ,보통주,include,eligible_current_snapshot
263770,유에스티,KOSDAQ,보통주,include,eligible_current_snapshot
263800,데이타솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
263810,상신전자,KOSDAQ,보통주,include,eligible_current_snapshot
263860,지니언스,KOSDAQ,보통주,include,eligible_current_snapshot
263920,휴엠앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
264450,유비쿼스,KOSDAQ,보통주,include,eligible_current_snapshot
264660,씨앤지하이테크,KOSDAQ,보통주,include,eligible_current_snapshot
264850,이랜시스,KOSDAQ,보통주,include,eligible_current_snapshot
264900,크라운제과,KOSPI,보통주,include,eligible_current_snapshot
265520,AP시스템,KOSDAQ,보통주,include,eligible_current_snapshot
265560,영화테크,KOSDAQ,보통주,include,eligible_current_snapshot
265740,엔에프씨,KOSDAQ,보통주,include,eligible_current_snapshot
267250,HD현대,KOSPI,보통주,include,eligible_current_snapshot
267260,HD현대일렉트릭,KOSPI,보통주,include,eligible_current_snapshot
267270,HD건설기계,KOSPI,보통주,include,eligible_current_snapshot
267290,경동도시가스,KOSPI,보통주,include,eligible_current_snapshot
267320,나인테크,KOSDAQ,보통주,include,eligible_current_snapshot
267790,배럴,KOSDAQ,보통주,include,eligible_current_snapshot
267850,아시아나IDT,KOSPI,보통주,include,eligible_current_snapshot
267980,매일유업,KOSDAQ,보통주,include,eligible_current_snapshot
268280,미원에스씨,KOSPI,보통주,include,eligible_current_snapshot
270520,앱튼,KOSDAQ,보통주,include,eligible_current_snapshot
270660,에브리봇,KOSDAQ,보통주,include,eligible_current_snapshot
270870,뉴트리,KOSDAQ,보통주,include,eligible_current_snapshot
271560,오리온,KOSPI,보통주,include,eligible_current_snapshot
271830,팸텍,KOSDAQ,보통주,include,eligible_current_snapshot
271940,일진하이솔루스,KOSPI,보통주,include,eligible_current_snapshot
271980,제일약품,KOSPI,보통주,include,eligible_current_snapshot
272110,케이엔제이,KOSDAQ,보통주,include,eligible_current_snapshot
272210,한화시스템,KOSPI,보통주,include,eligible_current_snapshot
272290,이녹스첨단소재,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
272450,진에어,KOSPI,보통주,include,eligible_current_snapshot
272550,삼양패키징,KOSPI,보통주,include,eligible_current_snapshot
273060,와이즈버즈,KOSDAQ,보통주,include,eligible_current_snapshot
273640,와이엠텍,KOSDAQ,보통주,include,eligible_current_snapshot
274090,켄코아에어로스페이스,KOSDAQ,보통주,include,eligible_current_snapshot
274400,이노시뮬레이션,KOSDAQ,보통주,include,eligible_current_snapshot
275630,에스에스알,KOSDAQ,보통주,include,eligible_current_snapshot
276730,한울앤제주,KOSDAQ,보통주,include,eligible_current_snapshot
277070,린드먼아시아,KOSDAQ,보통주,include,eligible_current_snapshot
277410,인산가,KOSDAQ,보통주,include,eligible_current_snapshot
277810,레인보우로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
277880,티에스아이,KOSDAQ,보통주,include,eligible_current_snapshot
278280,천보,KOSDAQ,보통주,include,eligible_current_snapshot
278470,에이피알,KOSPI,보통주,include,eligible_current_snapshot
278650,HLB바이오스텝,KOSDAQ,보통주,include,eligible_current_snapshot
279570,케이뱅크,KOSPI,보통주,include,eligible_current_snapshot
279600,미디어젠,KOSDAQ,보통주,include,eligible_current_snapshot
280360,롯데웰푸드,KOSPI,보통주,include,eligible_current_snapshot
281740,레이크머티리얼즈,KOSDAQ,보통주,include,eligible_current_snapshot
281820,케이씨텍,KOSPI,보통주,include,eligible_current_snapshot
282330,BGF리테일,KOSPI,보통주,include,eligible_current_snapshot
282720,금양그린파워,KOSDAQ,보통주,include,eligible_current_snapshot
282880,코윈테크,KOSDAQ,보통주,include,eligible_current_snapshot
284740,쿠쿠홈시스,KOSPI,보통주,include,eligible_current_snapshot
285130,SK케미칼,KOSPI,보통주,include,eligible_current_snapshot
285490,노바텍,KOSDAQ,보통주,include,eligible_current_snapshot
285800,진영,KOSDAQ,보통주,include,eligible_current_snapshot
286750,나노실리칸첨단소재,KOSDAQ,보통주,include,eligible_current_snapshot
286940,롯데이노베이트,KOSPI,보통주,include,eligible_current_snapshot
287840,인투셀,KOSDAQ,보통주,include,eligible_current_snapshot
288180,케이피항공산업,KOSDAQ,보통주,include,eligible_current_snapshot
288620,에스프리즘,KOSDAQ,보통주,include,eligible_current_snapshot
288980,모아데이타,KOSDAQ,보통주,include,eligible_current_snapshot
289010,아이스크림에듀,KOSDAQ,보통주,include,eligible_current_snapshot
289080,SV인베스트먼트,KOSDAQ,보통주,include,eligible_current_snapshot
289220,자이언트스텝,KOSDAQ,보통주,include,eligible_current_snapshot
289930,웨이비스,KOSDAQ,보통주,include,eligible_current_snapshot
290090,트윔,KOSDAQ,보통주,include,eligible_current_snapshot
290120,DH오토리드,KOSDAQ,보통주,include,eligible_current_snapshot
290270,휴네시온,KOSDAQ,보통주,include,eligible_current_snapshot
290520,신도기연,KOSDAQ,보통주,include,eligible_current_snapshot
290550,디케이티,KOSDAQ,보통주,include,eligible_current_snapshot
290560,파라택시스이더리움,KOSDAQ,보통주,include,eligible_current_snapshot
290650,엘앤씨바이오,KOSDAQ,보통주,include,eligible_current_snapshot
290660,다이나믹솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
290670,대보마그네틱,KOSDAQ,보통주,include,eligible_current_snapshot
290690,소룩스,KOSDAQ,보통주,include,eligible_current_snapshot
290720,푸드나무,KOSDAQ,보통주,include,eligible_current_snapshot
290740,액트로,KOSDAQ,보통주,include,eligible_current_snapshot
291230,엔피,KOSDAQ,보통주,include,eligible_current_snapshot
291650,압타머사이언스,KOSDAQ,보통주,include,eligible_current_snapshot
291810,핀텔,KOSDAQ,보통주,include,eligible_current_snapshot
293480,하나제약,KOSPI,보통주,include,eligible_current_snapshot
293490,카카오게임즈,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
293580,나우IB,KOSDAQ,보통주,include,eligible_current_snapshot
293780,압타바이오,KOSDAQ,보통주,include,eligible_current_snapshot
294570,쿠콘,KOSDAQ,보통주,include,eligible_current_snapshot
294630,서남,KOSDAQ,보통주,include,eligible_current_snapshot
294870,IPARK현대산업개발,KOSPI,보통주,include,eligible_current_snapshot
295310,에이치브이엠,KOSDAQ,보통주,include,eligible_current_snapshot
296640,이노에이엑스,KOSDAQ,보통주,include,eligible_current_snapshot
297090,씨에스베어링,KOSDAQ,보통주,include,eligible_current_snapshot
297570,알로이스,KOSDAQ,보통주,include,eligible_current_snapshot
297890,HB솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
298000,효성화학,KOSPI,보통주,include,eligible_current_snapshot
298020,효성티앤씨,KOSPI,보통주,include,eligible_current_snapshot
298040,효성중공업,KOSPI,보통주,include,eligible_current_snapshot
298050,HS효성첨단소재,KOSPI,보통주,include,eligible_current_snapshot
298380,에이비엘바이오,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
298540,더네이쳐홀딩스,KOSDAQ,보통주,include,eligible_current_snapshot
298690,에어부산,KOSPI,보통주,include,eligible_current_snapshot
298830,슈어소프트테크,KOSDAQ,보통주,include,eligible_current_snapshot
299030,하나기술,KOSDAQ,보통주,include,eligible_current_snapshot
299170,더블유에스아이,KOSDAQ,보통주,include,eligible_current_snapshot
299660,셀리드,KOSDAQ,보통주,include,eligible_current_snapshot
299900,위지윅스튜디오,KOSDAQ,보통주,include,eligible_current_snapshot
300080,플리토,KOSDAQ,보통주,include,eligible_current_snapshot
300120,라온피플,KOSDAQ,보통주,include,eligible_current_snapshot
300720,한일시멘트,KOSPI,보통주,include,eligible_current_snapshot
301300,바이브컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
302430,이노메트리,KOSDAQ,보통주,include,eligible_current_snapshot
302440,SK바이오사이언스,KOSPI,보통주,include,eligible_current_snapshot
302550,리메드,KOSDAQ,보통주,include,eligible_current_snapshot
303030,지니틱스,KOSDAQ,보통주,include,eligible_current_snapshot
303360,프로티아,KOSDAQ,보통주,include,eligible_current_snapshot
303530,이노뎁,KOSDAQ,보통주,include,eligible_current_snapshot
303810,동국생명과학,KOSDAQ,보통주,include,eligible_current_snapshot
304100,솔트룩스,KOSDAQ,보통주,include,eligible_current_snapshot
304360,에스바이오메딕스,KOSDAQ,보통주,include,eligible_current_snapshot
304840,피플바이오,KOSDAQ,보통주,include,eligible_current_snapshot
305090,마이크로디지탈,KOSDAQ,보통주,include,eligible_current_snapshot
306040,에스제이그룹,KOSDAQ,보통주,include,eligible_current_snapshot
306200,세아제강,KOSPI,보통주,include,eligible_current_snapshot
306620,지아이에스,KOSDAQ,보통주,include,eligible_current_snapshot
307180,아이엘,KOSDAQ,보통주,include,eligible_current_snapshot
307280,원바이오젠,KOSDAQ,보통주,include,eligible_current_snapshot
307750,국전,KOSDAQ,보통주,include,eligible_current_snapshot
307870,비투엔,KOSDAQ,보통주,include,eligible_current_snapshot
307930,컴퍼니케이,KOSDAQ,보통주,include,eligible_current_snapshot
307950,현대오토에버,KOSPI,보통주,include,eligible_current_snapshot
308080,바이젠셀,KOSDAQ,보통주,include,eligible_current_snapshot
308100,형지글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
308170,씨티알모빌리티,KOSPI,보통주,include,eligible_current_snapshot
308430,셀비온,KOSDAQ,보통주,include,eligible_current_snapshot
309930,조이웍스앤코,KOSDAQ,보통주,include,eligible_current_snapshot
309960,LB인베스트먼트,KOSDAQ,보통주,include,eligible_current_snapshot
310200,애니플러스,KOSDAQ,보통주,include,eligible_current_snapshot
310210,보로노이,KOSDAQ,보통주,include,eligible_current_snapshot
310870,디와이씨,KOSDAQ,보통주,include,eligible_current_snapshot
311320,지오엘리먼트,KOSDAQ,보통주,include,eligible_current_snapshot
311390,네오크레마,KOSDAQ,보통주,include,eligible_current_snapshot
311690,CJ 바이오사이언스,KOSDAQ,보통주,include,eligible_current_snapshot
312610,에이에프더블류,KOSDAQ,보통주,include,eligible_current_snapshot
314130,지놈앤컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
314140,알피바이오,KOSDAQ,보통주,include,eligible_current_snapshot
314930,바이오다인,KOSDAQ,보통주,include,eligible_current_snapshot
315640,딥노이드,KOSDAQ,보통주,include,eligible_current_snapshot
316140,우리금융지주,KOSPI,보통주,include,eligible_current_snapshot
317120,라닉스,KOSDAQ,보통주,include,eligible_current_snapshot
317240,TS트릴리온,KOSDAQ,보통주,include,eligible_current_snapshot
317330,덕산테코피아,KOSDAQ,보통주,include,eligible_current_snapshot
317400,자이에스앤디,KOSPI,보통주,include,eligible_current_snapshot
317450,명인제약,KOSPI,보통주,include,eligible_current_snapshot
317530,에피소드컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
317690,퀀타매트릭스,KOSDAQ,보통주,include,eligible_current_snapshot
317770,엑스페릭스,KOSDAQ,보통주,include,eligible_current_snapshot
317830,에스피시스템스,KOSDAQ,보통주,include,eligible_current_snapshot
317850,대모,KOSDAQ,보통주,include,eligible_current_snapshot
317870,엔바이오니아,KOSDAQ,보통주,include,eligible_current_snapshot
318000,KBG,KOSDAQ,보통주,include,eligible_current_snapshot
318010,팜스빌,KOSDAQ,보통주,include,eligible_current_snapshot
318020,포인트모바일,KOSDAQ,보통주,include,eligible_current_snapshot
318060,그래피,KOSDAQ,보통주,include,eligible_current_snapshot
318160,셀바이오휴먼텍,KOSDAQ,보통주,include,eligible_current_snapshot
318410,비비씨,KOSDAQ,보통주,include,eligible_current_snapshot
319400,현대무벡스,KOSDAQ,보통주,include,eligible_current_snapshot
319660,피에스케이,KOSDAQ,보통주,include,eligible_current_snapshot
320000,한울반도체,KOSDAQ,보통주,include,eligible_current_snapshot
321260,프로이천,KOSDAQ,보통주,include,eligible_current_snapshot
321370,센서뷰,KOSDAQ,보통주,include,eligible_current_snapshot
321550,티움바이오,KOSDAQ,보통주,include,eligible_current_snapshot
321820,아티스트컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
322000,HD현대에너지솔루션,KOSPI,보통주,include,eligible_current_snapshot
322180,LS티라유텍,KOSDAQ,보통주,include,eligible_current_snapshot
322310,오로스테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
322510,제이엘케이,KOSDAQ,보통주,include,eligible_current_snapshot
322780,코퍼스코리아,KOSDAQ,보통주,include,eligible_current_snapshot
323280,태성,KOSDAQ,보통주,include,eligible_current_snapshot
323350,다원넥스뷰,KOSDAQ,보통주,include,eligible_current_snapshot
323410,카카오뱅크,KOSPI,보통주,include,eligible_current_snapshot
323990,박셀바이오,KOSDAQ,보통주,include,eligible_current_snapshot
326030,SK바이오팜,KOSPI,보통주,include,eligible_current_snapshot
327260,RF머트리얼즈,KOSDAQ,보통주,include,eligible_current_snapshot
328130,루닛,KOSDAQ,보통주,include,eligible_current_snapshot
328380,솔트웨어,KOSDAQ,보통주,include,eligible_current_snapshot
329180,HD현대중공업,KOSPI,보통주,include,eligible_current_snapshot
330350,위더스제약,KOSDAQ,보통주,include,eligible_current_snapshot
330730,스톤브릿지벤처스,KOSDAQ,보통주,include,eligible_current_snapshot
330860,네패스아크,KOSDAQ,보통주,include,eligible_current_snapshot
331380,포커스에이아이,KOSDAQ,보통주,include,eligible_current_snapshot
331520,밸로프,KOSDAQ,보통주,include,eligible_current_snapshot
331740,아우토크립트,KOSDAQ,보통주,include,eligible_current_snapshot
331920,셀레믹스,KOSDAQ,보통주,include,eligible_current_snapshot
332290,누보,KOSDAQ,보통주,include,eligible_current_snapshot
332370,아이디피,KOSDAQ,보통주,include,eligible_current_snapshot
332570,PS일렉트로닉스,KOSDAQ,보통주,include,eligible_current_snapshot
333050,이노테나,KOSDAQ,보통주,include,eligible_current_snapshot
333430,일승,KOSDAQ,보통주,include,eligible_current_snapshot
333620,엔시스,KOSDAQ,보통주,include,eligible_current_snapshot
334970,프레스티지바이오로직스,KOSDAQ,보통주,include,eligible_current_snapshot
335810,프리시젼바이오,KOSDAQ,보통주,include,eligible_current_snapshot
335870,윙스풋,KOSDAQ,보통주,include,eligible_current_snapshot
336060,웨이버스,KOSDAQ,보통주,include,eligible_current_snapshot
336260,두산퓨얼셀,KOSPI,보통주,include,eligible_current_snapshot
336370,솔루스첨단소재,KOSPI,보통주,include,eligible_current_snapshot
336570,원텍,KOSDAQ,보통주,include,eligible_current_snapshot
336680,탑런토탈솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
337930,젝시믹스,KOSDAQ,보통주,include,eligible_current_snapshot
338220,뷰노,KOSDAQ,보통주,include,eligible_current_snapshot
338840,와이바이오로직스,KOSDAQ,보통주,include,eligible_current_snapshot
339770,교촌에프앤비,KOSPI,보통주,include,eligible_current_snapshot
339950,아이비김영,KOSDAQ,보통주,include,eligible_current_snapshot
340360,다보링크,KOSDAQ,보통주,include,eligible_current_snapshot
340440,세림B&G,KOSDAQ,보통주,include,eligible_current_snapshot
340450,지씨지놈,KOSDAQ,보통주,include,eligible_current_snapshot
340570,티앤엘,KOSDAQ,보통주,include,eligible_current_snapshot
340810,시선AI,KOSDAQ,보통주,include,eligible_current_snapshot
342870,오아,KOSDAQ,보통주,include,eligible_current_snapshot
344820,KCC글라스,KOSPI,보통주,include,eligible_current_snapshot
344860,이노진,KOSDAQ,보통주,include,eligible_current_snapshot
347000,센코,KOSDAQ,보통주,include,eligible_current_snapshot
347700,스피어,KOSDAQ,보통주,include,eligible_current_snapshot
347740,피엔케이피부임상연구센타,KOSDAQ,보통주,include,eligible_current_snapshot
347770,핌스,KOSDAQ,보통주,include,eligible_current_snapshot
347850,디앤디파마텍,KOSDAQ,보통주,include,eligible_current_snapshot
347860,알체라,KOSDAQ,보통주,include,eligible_current_snapshot
347890,엠엑스온,KOSDAQ,보통주,include,eligible_current_snapshot
348030,모비릭스,KOSDAQ,보통주,include,eligible_current_snapshot
348080,큐라티스,KOSDAQ,보통주,include,eligible_current_snapshot
348150,고바이오랩,KOSDAQ,보통주,include,eligible_current_snapshot
348210,넥스틴,KOSDAQ,보통주,include,eligible_current_snapshot
348340,뉴로메카,KOSDAQ,보통주,include,eligible_current_snapshot
348350,위드텍,KOSDAQ,보통주,include,eligible_current_snapshot
348370,엔켐,KOSDAQ,보통주,include,eligible_current_snapshot
351320,넥사다이내믹스,KOSDAQ,보통주,include,eligible_current_snapshot
351330,이삭엔지니어링,KOSDAQ,보통주,include,eligible_current_snapshot
351870,차이커뮤니케이션,KOSDAQ,보통주,include,eligible_current_snapshot
352090,스톰테크,KOSDAQ,보통주,include,eligible_current_snapshot
352480,씨앤씨인터내셔널,KOSDAQ,보통주,include,eligible_current_snapshot
352700,씨앤투스,KOSDAQ,보통주,include,eligible_current_snapshot
352820,하이브,KOSPI,보통주,include,eligible_current_snapshot
352910,오비고,KOSDAQ,보통주,include,eligible_current_snapshot
352940,인바이오,KOSDAQ,보통주,include,eligible_current_snapshot
353190,휴럼,KOSDAQ,보통주,include,eligible_current_snapshot
353200,대덕전자,KOSPI,보통주,include,eligible_current_snapshot
353590,오토앤,KOSDAQ,보통주,include,eligible_current_snapshot
353810,이지바이오,KOSDAQ,보통주,include,eligible_current_snapshot
354200,엔젠바이오,KOSDAQ,보통주,include,eligible_current_snapshot
354320,알멕,KOSDAQ,보통주,include,eligible_current_snapshot
355150,코스텍시스,KOSDAQ,보통주,include,eligible_current_snapshot
355390,크라우드웍스,KOSDAQ,보통주,include,eligible_current_snapshot
355690,에이텀,KOSDAQ,보통주,include,eligible_current_snapshot
356680,엑스게이트,KOSDAQ,보통주,include,eligible_current_snapshot
356860,티엘비,KOSDAQ,보통주,include,eligible_current_snapshot
356890,싸이버원,KOSDAQ,보통주,include,eligible_current_snapshot
357230,에이치피오,KOSDAQ,보통주,include,eligible_current_snapshot
357550,석경에이티,KOSDAQ,보통주,include,eligible_current_snapshot
357580,아모센스,KOSDAQ,보통주,include,eligible_current_snapshot
357780,솔브레인,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
357880,SKAI,KOSDAQ,보통주,include,eligible_current_snapshot
358570,지아이이노베이션,KOSDAQ,보통주,include,eligible_current_snapshot
359090,씨엔알리서치,KOSDAQ,보통주,include,eligible_current_snapshot
360070,탑머티리얼,KOSDAQ,보통주,include,eligible_current_snapshot
360350,코셈,KOSDAQ,보통주,include,eligible_current_snapshot
361390,제노코,KOSDAQ,보통주,include,eligible_current_snapshot
361570,알비더블유,KOSDAQ,보통주,include,eligible_current_snapshot
361610,SK아이이테크놀로지,KOSPI,보통주,include,eligible_current_snapshot
361670,삼영에스앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
362320,청담글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
362990,드림인사이트,KOSDAQ,보통주,include,eligible_current_snapshot
363250,진시스템,KOSDAQ,보통주,include,eligible_current_snapshot
363260,모비데이즈,KOSDAQ,보통주,include,eligible_current_snapshot
363280,티와이홀딩스,KOSPI,보통주,include,eligible_current_snapshot
364950,에이아이코리아,KOSDAQ,보통주,include,eligible_current_snapshot
365270,큐라클,KOSDAQ,보통주,include,eligible_current_snapshot
365330,에스와이스틸텍,KOSDAQ,보통주,include,eligible_current_snapshot
365340,성일하이텍,KOSDAQ,보통주,include,eligible_current_snapshot
365590,하이딥,KOSDAQ,보통주,include,eligible_current_snapshot
365900,브이씨,KOSDAQ,보통주,include,eligible_current_snapshot
366030,공구우먼,KOSDAQ,보통주,include,eligible_current_snapshot
367000,플래티어,KOSDAQ,보통주,include,eligible_current_snapshot
368600,아이씨에이치,KOSDAQ,보통주,include,eligible_current_snapshot
368770,파이버프로,KOSDAQ,보통주,include,eligible_current_snapshot
368970,오에스피,KOSDAQ,보통주,include,eligible_current_snapshot
370090,퓨런티어,KOSDAQ,보통주,include,eligible_current_snapshot
371950,풍원정밀,KOSDAQ,보통주,include,eligible_current_snapshot
372170,윤성에프앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
372320,큐로셀,KOSDAQ,보통주,include,eligible_current_snapshot
372800,아이티아이즈,KOSDAQ,보통주,include,eligible_current_snapshot
372910,한컴라이프케어,KOSPI,보통주,include,eligible_current_snapshot
373110,엑셀세라퓨틱스,KOSDAQ,보통주,include,eligible_current_snapshot
373160,데이원컴퍼니,KOSDAQ,보통주,include,eligible_current_snapshot
373170,엠아이큐브솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
373200,엑스플러스,KOSDAQ,보통주,include,eligible_current_snapshot
373220,LG에너지솔루션,KOSPI,보통주,include,eligible_current_snapshot
375500,DL이앤씨,KOSPI,보통주,include,eligible_current_snapshot
376180,피코그램,KOSDAQ,보통주,include,eligible_current_snapshot
376270,HEM파마,KOSDAQ,보통주,include,eligible_current_snapshot
376290,씨유테크,KOSDAQ,보통주,include,eligible_current_snapshot
376300,디어유,KOSDAQ,보통주,include,eligible_current_snapshot
376900,로킷헬스케어,KOSDAQ,보통주,include,eligible_current_snapshot
376930,노을,KOSDAQ,보통주,include,eligible_current_snapshot
376980,원티드랩,KOSDAQ,보통주,include,eligible_current_snapshot
377220,프롬바이오,KOSDAQ,보통주,include,eligible_current_snapshot
377300,카카오페이,KOSPI,보통주,include,eligible_current_snapshot
377330,이지트로닉스,KOSDAQ,보통주,include,eligible_current_snapshot
377450,리파인,KOSDAQ,보통주,include,eligible_current_snapshot
377480,마음AI,KOSDAQ,보통주,include,eligible_current_snapshot
377740,바이오노트,KOSPI,보통주,include,eligible_current_snapshot
378340,필에너지,KOSDAQ,보통주,include,eligible_current_snapshot
378800,샤페론,KOSDAQ,보통주,include,eligible_current_snapshot
378850,화승알앤에이,KOSPI,보통주,include,eligible_current_snapshot
380550,뉴로핏,KOSDAQ,보통주,include,eligible_current_snapshot
381620,제닉스로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
381970,케이카,KOSPI,보통주,include,eligible_current_snapshot
382150,온코크로스,KOSDAQ,보통주,include,eligible_current_snapshot
382480,지아이텍,KOSDAQ,보통주,include,eligible_current_snapshot
382800,지앤비에스 에코,KOSDAQ,보통주,include,eligible_current_snapshot
382840,원준,KOSDAQ,보통주,include,eligible_current_snapshot
382900,범한퓨얼셀,KOSDAQ,보통주,include,eligible_current_snapshot
383220,F&F,KOSPI,보통주,include,eligible_current_snapshot
383310,에코프로에이치엔,KOSDAQ,보통주,include,eligible_current_snapshot
383800,LX홀딩스,KOSPI,보통주,include,eligible_current_snapshot
383930,디티앤씨알오,KOSDAQ,보통주,include,eligible_current_snapshot
384470,코어라인소프트,KOSDAQ,보통주,include,eligible_current_snapshot
387570,파인메딕스,KOSDAQ,보통주,include,eligible_current_snapshot
388050,지투파워,KOSDAQ,보통주,include,eligible_current_snapshot
388210,씨엠티엑스,KOSDAQ,보통주,include,eligible_current_snapshot
388610,지에프씨생명과학,KOSDAQ,보통주,include,eligible_current_snapshot
388720,유일로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
388790,라이콤,KOSDAQ,보통주,include,eligible_current_snapshot
388870,파로스아이바이오,KOSDAQ,보통주,include,eligible_current_snapshot
389020,자람테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
389030,지니너스,KOSDAQ,보통주,include,eligible_current_snapshot
389140,포바이포,KOSDAQ,보통주,include,eligible_current_snapshot
389260,대명에너지,KOSDAQ,보통주,include,eligible_current_snapshot
389470,인벤티지랩,KOSDAQ,보통주,include,eligible_current_snapshot
389500,에스비비테크,KOSDAQ,보통주,include,eligible_current_snapshot
389650,넥스트바이오메디컬,KOSDAQ,보통주,include,eligible_current_snapshot
389680,유디엠텍,KOSDAQ,보통주,include,eligible_current_snapshot
391710,코닉오토메이션,KOSDAQ,보통주,include,eligible_current_snapshot
393210,토마토시스템,KOSDAQ,보통주,include,eligible_current_snapshot
393890,더블유씨피,KOSDAQ,보통주,include,eligible_current_snapshot
394280,오픈엣지테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
394420,리센스메디컬,KOSDAQ,보통주,include,eligible_current_snapshot
394800,쓰리빌리언,KOSDAQ,보통주,include,eligible_current_snapshot
396270,넥스트칩,KOSDAQ,보통주,include,eligible_current_snapshot
396300,세아메카닉스,KOSDAQ,보통주,include,eligible_current_snapshot
396470,워트,KOSDAQ,보통주,include,eligible_current_snapshot
397030,에이프릴바이오,KOSDAQ,보통주,include,eligible_current_snapshot
397810,애드포러스,KOSDAQ,보통주,include,eligible_current_snapshot
398120,에스지헬스케어,KOSDAQ,보통주,include,eligible_current_snapshot
